generation,index,fitness,individual,state
6,24,0.058593065,"""0.62109405;0""","""Rt 2.8895 - Step 68"""
6,25,0.04427709,"""0.91337025;0.50766045""","""Rt 0.0000 - Step 23"""
6,26,0.050387174,"""0.62109405;0.015418008""","""Rt 2.8977 - Step 68"""
6,27,0.04613307,"""0.8568909;0.22127396""","""Rt 0.0000 - Step 50"""
6,28,0.08584506,"""1;0.40766045""","""Rt 0.0000 - Step 32"""
6,29,0.052099995,"""0.62109405;0.015418008""","""Rt 2.8835 - Step 68"""
6,30,0.053521514,"""0.92844546;0.3144672""","""Rt 0.0000 - Step 1"""
6,31,0.06143837,"""0.7210941;0.015418008""","""Rt 2.8894 - Step 68"""
6,32,0.03376458,"""0.9138355;0.5101898""","""Rt 0.0000 - Step 24"""
6,33,0.06700085,"""0.92844546;0.36699653""","""Rt 0.0000 - Step 34"""
6,34,0.037350096,"""0.86054707;0.36406854""","""Rt 0.0000 - Step 35"""
6,35,0.025977725,"""0.62109405;0.11541801""","""Rt 0.0000 - Step 18"""
6,36,0.03372848,"""0.810547;0.26406854""","""Rt 0.0000 - Step 9"""
6,37,0.040048037,"""0.810547;0.26406854""","""Rt 0.0000 - Step 47"""
6,38,0.034319293,"""0.810547;0.31406856""","""Rt 0.0000 - Step 35"""
6,39,0.0326604,"""0.810547;0.26406854""","""Rt 0.0000 - Step 53"""
6,40,0.039452493,"""0.8851306;0.3644672""","""Rt 0.0000 - Step 34"""
6,41,0.045185447,"""0.86054707;0.26406854""","""Rt 0.0000 - Step 41"""
6,42,0.06641077,"""0.9571504;0.5627191""","""Rt 0.0000 - Step 24"""
6,43,0.03965395,"""0.810547;0.26406854""","""Rt 0.0000 - Step 41"""
6,44,0.029892633,"""0.7672322;0.20383023""","""Rt 0.0000 - Step 49"""
6,45,0.031742938,"""0.73899245;0.16834599""","""Rt 2.8792 - Step 62"""
6,46,0.03434226,"""0.62109405;0.065418005""","""Rt 2.8927 - Step 68"""
6,47,0.05113711,"""0.86054707;0.26406854""","""Rt 0.0000 - Step 43"""
6,48,0.04380963,"""0.8851306;0.3644672""","""Rt 0.0000 - Step 35"""
6,49,0.060223293,"""0.67109406;0.007709004""","""Rt 2.8955 - Step 68"""
6,50,0.033955563,"""0.62109405;0.057709005""","""Rt 2.8876 - Step 68"""
6,51,0.04275891,"""0.92844546;0.36699653""","""Rt 0.0000 - Step 32"""
6,52,0.04172059,"""0.73899245;0.11834598""","""Rt 2.8461 - Step 68"""
6,53,0.04302642,"""0.67109406;0.065418005""","""Rt 2.8975 - Step 68"""
6,54,0.08511287,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
6,55,0.06772043,"""0.92844546;0.36699653""","""Rt 0.0000 - Step 33"""
6,56,0.039205022,"""0.81723213;0.26153922""","""Rt 0.0000 - Step 44"""
6,57,0.0689456,"""0.9566851;0.36018977""","""Rt 0.0000 - Step 37"""
6,58,0.060169835,"""0.92844546;0.36699653""","""Rt 0.0000 - Step 37"""
6,59,0.024362082,"""0.76769745;0.30635956""","""Rt 0.0000 - Step 41"""
7,0,0.057880335,"""0.62109405;0""","""Rt 2.8895 - Step 68"""
7,1,0.08363952,"""1;0.6127191""","""Rt 0.0000 - Step 32"""
7,2,0.04017157,"""0.8568909;0.32127395""","""Rt 0.0000 - Step 43"""
7,3,0.08266103,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
7,4,0.057,"""0.8568909;0.12127396""","""Rt 2.9019 - Step 67"""
7,5,0.07895257,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
7,6,0.044093978,"""0.7568909;0.12127396""","""Rt 2.9030 - Step 68"""
7,7,0.08679315,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
7,8,0.06275398,"""0.8568909;0.12127396""","""Rt 2.9089 - Step 68"""
7,9,0.08484527,"""1;0.40766045""","""Rt 0.0000 - Step 33"""
7,10,0.08257967,"""1;0.40766045""","""Rt 0.0000 - Step 24"""
7,11,0.08077214,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
7,12,0.07734099,"""1;0.40766045""","""Rt 0.0000 - Step 30"""
7,13,0.08349038,"""1;0.40766045""","""Rt 0.0000 - Step 29"""
7,14,0.028410425,"""0.62109405;0.1""","""Rt 2.9297 - Step 68"""
7,15,0.087287866,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
7,16,0.062346112,"""0.7210941;0""","""Rt 2.8895 - Step 68"""
7,17,0.026925346,"""0.8133702;0.30766046""","""Rt 0.0000 - Step 37"""
7,18,0.085356966,"""1;0.40766045""","""Rt 0.0000 - Step 30"""
7,19,0.055702616,"""0.62109405;0""","""Rt 2.8903 - Step 68"""
7,20,0.049017467,"""0.91337025;0.30766046""","""Rt 0.0000 - Step 33"""
7,21,0.085191734,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
7,22,0.08362649,"""1;0.40766045""","""Rt 0.0000 - Step 29"""
7,23,0.06605006,"""0.7210941;0""","""Rt 2.8895 - Step 68"""
7,24,0.0854106,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
7,25,0.08548705,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
7,26,0.08559099,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
7,27,0.08240374,"""1;0.40766045""","""Rt 0.0000 - Step 31"""
7,28,0.03454847,"""0.9;0.5127191""","""Rt 0.0000 - Step 22"""
7,29,0.07173686,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
7,30,0.07029151,"""0.9566851;0.35766047""","""Rt 0.0000 - Step 32"""
7,31,0.024776269,"""0.82844543;0.3169965""","""Rt 0.0000 - Step 37"""
7,32,0.037612904,"""0.810547;0.20383023""","""Rt 0.0000 - Step 37"""
7,33,0.029370636,"""0.810547;0.26406854""","""Rt 0.0000 - Step 1"""
7,34,0.035187863,"""0.810547;0.25635955""","""Rt 0.0000 - Step 35"""
7,35,0.03739131,"""0.810547;0.25635955""","""Rt 0.0000 - Step 45"""
7,36,0.025294203,"""0.810547;0.25635955""","""Rt 0.0000 - Step 1"""
7,37,0.04075718,"""0.9;0.40766045""","""Rt 0.0000 - Step 31"""
7,38,0.05037157,"""0.95;0.5127191""","""Rt 0.0000 - Step 21"""
7,39,0.08286802,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
7,40,0.08292599,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
7,41,0.050739117,"""0.87844545;0.3169965""","""Rt 0.0000 - Step 32"""
7,42,0.08274548,"""1;0.3169965""","""Rt 0.0000 - Step 35"""
7,43,0.083029225,"""1;0.40766045""","""Rt 0.0000 - Step 35"""
7,44,0.051066227,"""0.92844546;0.2644672""","""Rt 0.0000 - Step 44"""
7,45,0.051290084,"""0.81723213;0.15383023""","""Rt 2.9004 - Step 68"""
7,46,0.050069015,"""0.92844546;0.4644672""","""Rt 0.0000 - Step 27"""
7,47,0.07658334,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
7,48,0.034779716,"""0.9;0.46018976""","""Rt 0.0000 - Step 31"""
7,49,0.05071013,"""0.8568909;0.12127396""","""Rt 2.9070 - Step 68"""
7,50,0.048045322,"""0.810547;0.21153924""","""Rt 0.0000 - Step 47"""
7,51,0.0817707,"""1;0.46018976""","""Rt 0.0000 - Step 26"""
7,52,0.033907555,"""0.810547;0.21153924""","""Rt 0.0000 - Step 42"""
7,53,0.082494244,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
7,54,0.027672669,"""0.7672322;0.15383023""","""Rt 0.0000 - Step 59"""
7,55,0.08428919,"""1;0.46018976""","""Rt 0.0000 - Step 29"""
7,56,0.07213172,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
7,57,0.034093026,"""0.810547;0.26406854""","""Rt 0.0000 - Step 45"""
7,58,0.06921135,"""0.9566851;0.35766047""","""Rt 0.0000 - Step 31"""
7,59,0.039926857,"""0.810547;0.25635955""","""Rt 0.0000 - Step 43"""
8,0,0.036027186,"""0.9;0.5127191""","""Rt 0.0000 - Step 28"""
8,1,0.08570929,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
8,2,0.08213894,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
8,3,0.08507299,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
8,4,0.08159609,"""1;0.40766045""","""Rt 0.0000 - Step 31"""
8,5,0.055190224,"""0.62109405;0""","""Rt 2.8895 - Step 68"""
8,6,0.07558027,"""1;0.40766045""","""Rt 0.0000 - Step 28"""
8,7,0.08734323,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
8,8,0.079779744,"""1;0.40766045""","""Rt 0.0000 - Step 28"""
8,9,0.08217609,"""1;0.40766045""","""Rt 0.0000 - Step 28"""
8,10,0.081817076,"""1;0.40766045""","""Rt 0.0000 - Step 30"""
8,11,0.08294307,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
8,12,0.084227026,"""1;0.40766045""","""Rt 0.0000 - Step 32"""
8,13,0.08376096,"""1;0.40766045""","""Rt 0.0000 - Step 27"""
8,14,0.08209348,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
8,15,0.08554671,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
8,16,0.08154253,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
8,17,0.08606945,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
8,18,0.08577029,"""1;0.40766045""","""Rt 0.0000 - Step 27"""
8,19,0.08473511,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
8,20,0.08200356,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
8,21,0.07608402,"""1;0.40766045""","""Rt 0.0000 - Step 27"""
8,22,0.083980285,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
8,23,0.08516517,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
8,24,0.08160637,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
8,25,0.084473,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
8,26,0.08348951,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
8,27,0.08556216,"""1;0.5127191""","""Rt 0.0000 - Step 31"""
8,28,0.0810047,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
8,29,0.08347845,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
8,30,0.08031274,"""1;0.5627191""","""Rt 0.0000 - Step 25"""
8,31,0.08312263,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
8,32,0.083555385,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
8,33,0.08389871,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
8,34,0.0854832,"""1;0.5101898""","""Rt 0.0000 - Step 22"""
8,35,0.08597517,"""1;0.46018976""","""Rt 0.0000 - Step 26"""
8,36,0.07900532,"""1;0.41018978""","""Rt 0.0000 - Step 32"""
8,37,0.084323145,"""1;0.41018978""","""Rt 0.0000 - Step 30"""
8,38,0.08494587,"""1;0.41018978""","""Rt 0.0000 - Step 28"""
8,39,0.0853806,"""1;0.41018978""","""Rt 0.0000 - Step 32"""
8,40,0.085516,"""1;0.46271908""","""Rt 0.0000 - Step 30"""
8,41,0.044730417,"""0.9;0.41018978""","""Rt 0.0000 - Step 7"""
8,42,0.0865983,"""1;0.46018976""","""Rt 0.0000 - Step 28"""
8,43,0.0840095,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
8,44,0.08303566,"""1;0.46018976""","""Rt 0.0000 - Step 29"""
8,45,0.0357325,"""0.810547;0.20635955""","""Rt 0.0000 - Step 55"""
8,46,0.086905144,"""1;0.46018976""","""Rt 0.0000 - Step 29"""
8,47,0.08444064,"""1;0.31018978""","""Rt 0.0000 - Step 37"""
8,48,0.08492226,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
8,49,0.08375623,"""1;0.46271908""","""Rt 0.0000 - Step 31"""
8,50,0.0779101,"""1;0.46018976""","""Rt 0.0000 - Step 26"""
8,51,0.0850207,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
8,52,0.0855952,"""1;0.40766045""","""Rt 0.0000 - Step 30"""
8,53,0.08574396,"""1;0.46271908""","""Rt 0.0000 - Step 26"""
8,54,0.0827057,"""1;0.5101898""","""Rt 0.0000 - Step 25"""
8,55,0.08387776,"""1;0.5627191""","""Rt 0.0000 - Step 29"""
8,56,0.07869434,"""1;0.3627191""","""Rt 0.0000 - Step 31"""
8,57,0.08406905,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
8,58,0.03307899,"""0.810547;0.25635955""","""Rt 0.0000 - Step 55"""
8,59,0.04442538,"""0.9;0.4127191""","""Rt 0.0000 - Step 33"""
9,0,0.08153601,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
9,1,0.08584678,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
9,2,0.081509516,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
9,3,0.07793708,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
9,4,0.07716705,"""1;0.30766046""","""Rt 0.0000 - Step 47"""
9,5,0.08499289,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
9,6,0.08339224,"""1;0.6127191""","""Rt 0.0000 - Step 27"""
9,7,0.08566473,"""1;0.5127191""","""Rt 0.0000 - Step 33"""
9,8,0.084624484,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
9,9,0.082563885,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
9,10,0.046327464,"""0.9;0.4127191""","""Rt 0.0000 - Step 30"""
9,11,0.07704602,"""1;0.40766045""","""Rt 0.0000 - Step 31"""
9,12,0.084924616,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
9,13,0.08474536,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
9,14,0.082159474,"""1;0.40766045""","""Rt 0.0000 - Step 27"""
9,15,0.084354624,"""1;0.40766045""","""Rt 0.0000 - Step 31"""
9,16,0.08035238,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
9,17,0.08071881,"""1;0.40766045""","""Rt 0.0000 - Step 32"""
9,18,0.08447378,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
9,19,0.072493665,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
9,20,0.08604501,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
9,21,0.07907901,"""1;0.40766045""","""Rt 0.0000 - Step 31"""
9,22,0.084666565,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
9,23,0.08013536,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
9,24,0.08217324,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
9,25,0.08153322,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
9,26,0.08513474,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
9,27,0.08177982,"""1;0.40766045""","""Rt 0.0000 - Step 32"""
9,28,0.082552806,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
9,29,0.08485067,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
9,30,0.0857359,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
9,31,0.04254343,"""0.9;0.46018976""","""Rt 0.0000 - Step 32"""
9,32,0.0822753,"""1;0.41018978""","""Rt 0.0000 - Step 29"""
9,33,0.03365212,"""0.9;0.5127191""","""Rt 0.0000 - Step 26"""
9,34,0.038735043,"""0.9;0.41018978""","""Rt 0.0000 - Step 24"""
9,35,0.08297866,"""1;0.5101898""","""Rt 0.0000 - Step 26"""
9,36,0.082310066,"""1;0.66271913""","""Rt 0.0000 - Step 21"""
9,37,0.07662832,"""1;0.4127191""","""Rt 0.0000 - Step 34"""
9,38,0.083564475,"""1;0.46018976""","""Rt 0.0000 - Step 27"""
9,39,0.083667144,"""1;0.41018978""","""Rt 0.0000 - Step 30"""
9,40,0.081661984,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
9,41,0.080430835,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
9,42,0.08361286,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
9,43,0.08275851,"""1;0.6101898""","""Rt 0.0000 - Step 26"""
9,44,0.0827505,"""1;0.46018976""","""Rt 0.0000 - Step 26"""
9,45,0.0773124,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
9,46,0.07929009,"""1;0.5627191""","""Rt 0.0000 - Step 25"""
9,47,0.084257975,"""1;0.46271908""","""Rt 0.0000 - Step 32"""
9,48,0.07871546,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
9,49,0.08437976,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
9,50,0.079483755,"""1;0.5101898""","""Rt 0.0000 - Step 23"""
9,51,0.082014985,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
9,52,0.0837355,"""1;0.46018976""","""Rt 0.0000 - Step 28"""
9,53,0.08156018,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
9,54,0.08664378,"""1;0.41018978""","""Rt 0.0000 - Step 34"""
9,55,0.040370043,"""0.9;0.5127191""","""Rt 0.0000 - Step 7"""
9,56,0.08419881,"""1;0.46271908""","""Rt 0.0000 - Step 25"""
9,57,0.08334569,"""1;0.31018978""","""Rt 0.0000 - Step 37"""
9,58,0.083091475,"""1;0.5627191""","""Rt 0.0000 - Step 23"""
9,59,0.08128334,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
10,0,0.08891906,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
10,1,0.08521436,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
10,2,0.08241451,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
10,3,0.08008875,"""1;0.40766045""","""Rt 0.0000 - Step 30"""
10,4,0.08363994,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
10,5,0.08398496,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
10,6,0.07960065,"""1;0.6127191""","""Rt 0.0000 - Step 27"""
10,7,0.08347486,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
10,8,0.082975134,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
10,9,0.028670505,"""0.9;0.6127191""","""Rt 0.0000 - Step 24"""
10,10,0.081762776,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
10,11,0.086739875,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
10,12,0.080013834,"""1;0.4127191""","""Rt 0.0000 - Step 25"""
10,13,0.0875798,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
10,14,0.07703208,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
10,15,0.08635657,"""1;0.40766045""","""Rt 0.0000 - Step 35"""
10,16,0.083219215,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
10,17,0.025126945,"""0.9;0.6127191""","""Rt 0.0000 - Step 22"""
10,18,0.08673541,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
10,19,0.08149829,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
10,20,0.0757256,"""1;0.6127191""","""Rt 0.0000 - Step 29"""
10,21,0.08149741,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
10,22,0.081173874,"""1;0.40766045""","""Rt 0.0000 - Step 30"""
10,23,0.07456857,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
10,24,0.032381833,"""0.9;0.4127191""","""Rt 0.0000 - Step 10"""
10,25,0.07747712,"""1;0.40766045""","""Rt 0.0000 - Step 34"""
10,26,0.0856386,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
10,27,0.0828324,"""1;0.6127191""","""Rt 0.0000 - Step 27"""
10,28,0.07510648,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
10,29,0.0823691,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
10,30,0.085403115,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
10,31,0.08181632,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
10,32,0.084238246,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
10,33,0.08660236,"""1;0.4627191""","""Rt 0.0000 - Step 28"""
10,34,0.08546301,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
10,35,0.087077655,"""1;0.5101898""","""Rt 0.0000 - Step 36"""
10,36,0.083114885,"""1;0.46271908""","""Rt 0.0000 - Step 26"""
10,37,0.08646278,"""1;0.41018978""","""Rt 0.0000 - Step 31"""
10,38,0.08714108,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
10,39,0.07629587,"""1;0.5627191""","""Rt 0.0000 - Step 22"""
10,40,0.08681844,"""1;0.5627191""","""Rt 0.0000 - Step 28"""
10,41,0.08432545,"""1;0.46018976""","""Rt 0.0000 - Step 25"""
10,42,0.08481979,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
10,43,0.075774066,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
10,44,0.08029656,"""1;0.6101898""","""Rt 0.0000 - Step 24"""
10,45,0.038673095,"""0.9;0.5627191""","""Rt 0.0000 - Step 16"""
10,46,0.08174999,"""1;0.46018976""","""Rt 0.0000 - Step 27"""
10,47,0.07991618,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
10,48,0.08428449,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
10,49,0.07940197,"""1;0.46018976""","""Rt 0.0000 - Step 24"""
10,50,0.079184584,"""1;0.46018976""","""Rt 0.0000 - Step 27"""
10,51,0.08479433,"""1;0.46271908""","""Rt 0.0000 - Step 30"""
10,52,0.08187894,"""1;0.46018976""","""Rt 0.0000 - Step 33"""
10,53,0.08289875,"""1;0.41018978""","""Rt 0.0000 - Step 25"""
10,54,0.08112386,"""1;0.41018978""","""Rt 0.0000 - Step 31"""
10,55,0.07922508,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
10,56,0.082469925,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
10,57,0.07751369,"""1;0.5627191""","""Rt 0.0000 - Step 21"""
10,58,0.083436534,"""1;0.5627191""","""Rt 0.0000 - Step 25"""
10,59,0.044029307,"""0.9;0.41018978""","""Rt 0.0000 - Step 31"""
11,0,0.028891701,"""0.9;0.5127191""","""Rt 0.0000 - Step 23"""
11,1,0.08383209,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
11,2,0.076873854,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
11,3,0.03976565,"""0.9;0.5127191""","""Rt 0.0000 - Step 27"""
11,4,0.08524887,"""1;0.6127191""","""Rt 0.0000 - Step 27"""
11,5,0.085227296,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
11,6,0.08595018,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
11,7,0.0823475,"""1;0.6127191""","""Rt 0.0000 - Step 19"""
11,8,0.082113184,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
11,9,0.081837684,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
11,10,0.08570574,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
11,11,0.08246911,"""1;0.40766045""","""Rt 0.0000 - Step 34"""
11,12,0.07953402,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
11,13,0.08450973,"""1;0.4127191""","""Rt 0.0000 - Step 35"""
11,14,0.08272178,"""1;0.6127191""","""Rt 0.0000 - Step 27"""
11,15,0.08380135,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
11,16,0.08469675,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
11,17,0.08527042,"""1;0.6127191""","""Rt 0.0000 - Step 20"""
11,18,0.0824333,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
11,19,0.08557536,"""1;0.40766045""","""Rt 0.0000 - Step 33"""
11,20,0.08351663,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
11,21,0.083816834,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
11,22,0.0849692,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
11,23,0.08612969,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
11,24,0.08423133,"""1;0.30766046""","""Rt 0.0000 - Step 38"""
11,25,0.08266893,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
11,26,0.081705004,"""1;0.40766045""","""Rt 0.0000 - Step 36"""
11,27,0.08686974,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
11,28,0.08527159,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
11,29,0.08397628,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
11,30,0.085056946,"""1;0.5627191""","""Rt 0.0000 - Step 30"""
11,31,0.08007498,"""1;0.5101898""","""Rt 0.0000 - Step 29"""
11,32,0.08147643,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
11,33,0.027803427,"""0.9;0.6127191""","""Rt 0.0000 - Step 18"""
11,34,0.08402805,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
11,35,0.0831367,"""1;0.46271908""","""Rt 0.0000 - Step 26"""
11,36,0.08503001,"""1;0.46018976""","""Rt 0.0000 - Step 22"""
11,37,0.08305757,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
11,38,0.084246226,"""1;0.5101898""","""Rt 0.0000 - Step 23"""
11,39,0.0831803,"""1;0.46018976""","""Rt 0.0000 - Step 27"""
11,40,0.080313206,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
11,41,0.08547193,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
11,42,0.08419487,"""1;0.5101898""","""Rt 0.0000 - Step 27"""
11,43,0.0864244,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
11,44,0.08367528,"""1;0.5627191""","""Rt 0.0000 - Step 22"""
11,45,0.078546956,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
11,46,0.08529185,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
11,47,0.085961774,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
11,48,0.08565614,"""1;0.5101898""","""Rt 0.0000 - Step 21"""
11,49,0.08176237,"""1;0.46018976""","""Rt 0.0000 - Step 36"""
11,50,0.08185913,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
11,51,0.081576064,"""1;0.46018976""","""Rt 0.0000 - Step 28"""
11,52,0.081917696,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
11,53,0.08494152,"""1;0.5101898""","""Rt 0.0000 - Step 22"""
11,54,0.08566025,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
11,55,0.086510524,"""1;0.5101898""","""Rt 0.0000 - Step 31"""
11,56,0.08180715,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
11,57,0.083587274,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
11,58,0.07988028,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
11,59,0.08294073,"""1;0.46018976""","""Rt 0.0000 - Step 29"""
12,0,0.08408758,"""1;0.30766046""","""Rt 0.0000 - Step 35"""
12,1,0.086187296,"""1;0.5127191""","""Rt 0.0000 - Step 32"""
12,2,0.0423787,"""0.9;0.4127191""","""Rt 0.0000 - Step 12"""
12,3,0.08579476,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
12,4,0.085278384,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
12,5,0.054842554,"""0.9;0.4127191""","""Rt 0.0000 - Step 39"""
12,6,0.08492164,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
12,7,0.08484087,"""1;0.30766046""","""Rt 0.0000 - Step 41"""
12,8,0.08757441,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
12,9,0.08598747,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
12,10,0.08749083,"""1;0.4127191""","""Rt 0.0000 - Step 35"""
12,11,0.0888816,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
12,12,0.08558326,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
12,13,0.04118864,"""0.9;0.4127191""","""Rt 0.0000 - Step 35"""
12,14,0.044761766,"""0.9;0.4127191""","""Rt 0.0000 - Step 39"""
